TransactionNo,Items,DateTime,Daypart,DayType,Date,Time,Year,Month,Hour
139,hearty & seasonal,2016-10-31 12:50:57,afternoon,weekday,2016-10-31,12:50:57,2016,10,12
140,coffee,2016-10-31 12:53:33,afternoon,weekday,2016-10-31,12:53:33,2016,10,12
140,coffee,2016-10-31 12:53:33,afternoon,weekday,2016-10-31,12:53:33,2016,10,12
140,cookies,2016-10-31 12:53:33,afternoon,weekday,2016-10-31,12:53:33,2016,10,12
141,bread,2016-10-31 12:54:28,afternoon,weekday,2016-10-31,12:54:28,2016,10,12
142,tea,2016-10-31 12:56:47,afternoon,weekday,2016-10-31,12:56:47,2016,10,12
142,muffin,2016-10-31 12:56:47,afternoon,weekday,2016-10-31,12:56:47,2016,10,12
143,tea,2016-10-31 12:59:08,afternoon,weekday,2016-10-31,12:59:08,2016,10,12
144,soup,2016-10-31 13:02:11,afternoon,weekday,2016-10-31,13:02:11,2016,10,13
144,hearty & seasonal,2016-10-31 13:02:11,afternoon,weekday,2016-10-31,13:02:11,2016,10,13
145,coffee,2016-10-31 13:05:49,afternoon,weekday,2016-10-31,13:05:49,2016,10,13
145,tea,2016-10-31 13:05:49,afternoon,weekday,2016-10-31,13:05:49,2016,10,13
145,focaccia,2016-10-31 13:05:49,afternoon,weekday,2016-10-31,13:05:49,2016,10,13
146,sandwich,2016-10-31 13:08:30,afternoon,weekday,2016-10-31,13:08:30,2016,10,13
147,tartine,2016-10-31 13:09:31,afternoon,weekday,2016-10-31,13:09:31,2016,10,13
147,coffee,2016-10-31 13:09:31,afternoon,weekday,2016-10-31,13:09:31,2016,10,13
148,fudge,2016-10-31 13:21:17,afternoon,weekday,2016-10-31,13:21:17,2016,10,13
148,coffee,2016-10-31 13:21:17,afternoon,weekday,2016-10-31,13:21:17,2016,10,13
148,coffee,2016-10-31 13:21:17,afternoon,weekday,2016-10-31,13:21:17,2016,10,13
149,coffee,2016-10-31 13:26:03,afternoon,weekday,2016-10-31,13:26:03,2016,10,13
150,bread,2016-10-31 13:31:33,afternoon,weekday,2016-10-31,13:31:33,2016,10,13
151,coke,2016-10-31 13:50:17,afternoon,weekday,2016-10-31,13:50:17,2016,10,13
151,soup,2016-10-31 13:50:17,afternoon,weekday,2016-10-31,13:50:17,2016,10,13
152,muffin,2016-10-31 13:51:18,afternoon,weekday,2016-10-31,13:51:18,2016,10,13
153,tea,2016-10-31 13:55:22,afternoon,weekday,2016-10-31,13:55:22,2016,10,13
153,coffee,2016-10-31 13:55:22,afternoon,weekday,2016-10-31,13:55:22,2016,10,13
153,cookies,2016-10-31 13:55:22,afternoon,weekday,2016-10-31,13:55:22,2016,10,13
153,muffin,2016-10-31 13:55:22,afternoon,weekday,2016-10-31,13:55:22,2016,10,13
154,mighty protein,2016-10-31 14:00:21,afternoon,weekday,2016-10-31,14:00:21,2016,10,14
154,hearty & seasonal,2016-10-31 14:00:21,afternoon,weekday,2016-10-31,14:00:21,2016,10,14
154,coffee,2016-10-31 14:00:21,afternoon,weekday,2016-10-31,14:00:21,2016,10,14
154,coke,2016-10-31 14:00:21,afternoon,weekday,2016-10-31,14:00:21,2016,10,14
155,tea,2016-10-31 14:01:30,afternoon,weekday,2016-10-31,14:01:30,2016,10,14
155,muffin,2016-10-31 14:01:30,afternoon,weekday,2016-10-31,14:01:30,2016,10,14
155,sandwich,2016-10-31 14:01:30,afternoon,weekday,2016-10-31,14:01:30,2016,10,14
156,coffee,2016-10-31 14:04:16,afternoon,weekday,2016-10-31,14:04:16,2016,10,14
156,muffin,2016-10-31 14:04:16,afternoon,weekday,2016-10-31,14:04:16,2016,10,14
157,coffee,2016-10-31 14:05:07,afternoon,weekday,2016-10-31,14:05:07,2016,10,14
157,bread,2016-10-31 14:05:07,afternoon,weekday,2016-10-31,14:05:07,2016,10,14
158,coffee,2016-10-31 14:20:29,afternoon,weekday,2016-10-31,14:20:29,2016,10,14
158,muffin,2016-10-31 14:20:29,afternoon,weekday,2016-10-31,14:20:29,2016,10,14
159,bread,2016-10-31 14:22:31,afternoon,weekday,2016-10-31,14:22:31,2016,10,14
159,hot chocolate,2016-10-31 14:22:31,afternoon,weekday,2016-10-31,14:22:31,2016,10,14
159,cookies,2016-10-31 14:22:31,afternoon,weekday,2016-10-31,14:22:31,2016,10,14
160,mineral water,2016-10-31 14:35:27,afternoon,weekday,2016-10-31,14:35:27,2016,10,14
160,muffin,2016-10-31 14:35:27,afternoon,weekday,2016-10-31,14:35:27,2016,10,14
161,tea,2016-10-31 14:42:34,afternoon,weekday,2016-10-31,14:42:34,2016,10,14
162,muffin,2016-10-31 14:44:48,afternoon,weekday,2016-10-31,14:44:48,2016,10,14
163,coffee,2016-10-31 14:47:16,afternoon,weekday,2016-10-31,14:47:16,2016,10,14
163,juice,2016-10-31 14:47:16,afternoon,weekday,2016-10-31,14:47:16,2016,10,14
164,coffee,2016-10-31 14:47:36,afternoon,weekday,2016-10-31,14:47:36,2016,10,14
164,muffin,2016-10-31 14:47:36,afternoon,weekday,2016-10-31,14:47:36,2016,10,14
165,tea,2016-10-31 14:48:49,afternoon,weekday,2016-10-31,14:48:49,2016,10,14
166,coffee,2016-10-31 14:49:28,afternoon,weekday,2016-10-31,14:49:28,2016,10,14
166,muffin,2016-10-31 14:49:28,afternoon,weekday,2016-10-31,14:49:28,2016,10,14
167,sandwich,2016-10-31 14:50:42,afternoon,weekday,2016-10-31,14:50:42,2016,10,14
167,hearty & seasonal,2016-10-31 14:50:42,afternoon,weekday,2016-10-31,14:50:42,2016,10,14
167,bread,2016-10-31 14:50:42,afternoon,weekday,2016-10-31,14:50:42,2016,10,14
167,mineral water,2016-10-31 14:50:42,afternoon,weekday,2016-10-31,14:50:42,2016,10,14
168,tea,2016-10-31 14:56:25,afternoon,weekday,2016-10-31,14:56:25,2016,10,14
168,coffee,2016-10-31 14:56:25,afternoon,weekday,2016-10-31,14:56:25,2016,10,14
169,mineral water,2016-10-31 15:05:17,afternoon,weekday,2016-10-31,15:05:17,2016,10,15
170,coffee,2016-10-31 15:16:49,afternoon,weekday,2016-10-31,15:16:49,2016,10,15
171,soup,2016-10-31 15:20:16,afternoon,weekday,2016-10-31,15:20:16,2016,10,15
171,tea,2016-10-31 15:20:16,afternoon,weekday,2016-10-31,15:20:16,2016,10,15
172,bread,2016-10-31 17:06:47,evening,weekday,2016-10-31,17:06:47,2016,10,17
172,coffee,2016-10-31 17:06:47,evening,weekday,2016-10-31,17:06:47,2016,10,17
173,bread,2016-10-31 17:08:09,evening,weekday,2016-10-31,17:08:09,2016,10,17
173,muffin,2016-10-31 17:08:09,evening,weekday,2016-10-31,17:08:09,2016,10,17
174,coffee,2016-10-31 17:40:21,evening,weekday,2016-10-31,17:40:21,2016,10,17
175,bread,2016-10-31 17:49:42,evening,weekday,2016-10-31,17:49:42,2016,10,17
176,cookies,2016-10-31 18:22:24,evening,weekday,2016-10-31,18:22:24,2016,10,18
176,coffee,2016-10-31 18:22:24,evening,weekday,2016-10-31,18:22:24,2016,10,18
178,coffee,2016-01-11 07:51:20,morning,weekday,2016-01-11,07:51:20,2016,1,7
178,pastry,2016-01-11 07:51:20,morning,weekday,2016-01-11,07:51:20,2016,1,7
179,coffee,2016-01-11 08:20:50,morning,weekday,2016-01-11,08:20:50,2016,1,8
179,pastry,2016-01-11 08:20:50,morning,weekday,2016-01-11,08:20:50,2016,1,8
180,jam,2016-01-11 08:22:28,morning,weekday,2016-01-11,08:22:28,2016,1,8
180,tea,2016-01-11 08:22:28,morning,weekday,2016-01-11,08:22:28,2016,1,8
181,tea,2016-01-11 08:45:20,morning,weekday,2016-01-11,08:45:20,2016,1,8
181,tea,2016-01-11 08:45:20,morning,weekday,2016-01-11,08:45:20,2016,1,8
182,pastry,2016-01-11 09:07:47,morning,weekday,2016-01-11,09:07:47,2016,1,9
182,pastry,2016-01-11 09:07:47,morning,weekday,2016-01-11,09:07:47,2016,1,9
182,ella's kitchen pouches,2016-01-11 09:07:47,morning,weekday,2016-01-11,09:07:47,2016,1,9
183,pastry,2016-01-11 09:09:26,morning,weekday,2016-01-11,09:09:26,2016,1,9
184,farm house,2016-01-11 09:26:03,morning,weekday,2016-01-11,09:26:03,2016,1,9
184,tea,2016-01-11 09:26:03,morning,weekday,2016-01-11,09:26:03,2016,1,9
185,tea,2016-01-11 09:29:25,morning,weekday,2016-01-11,09:29:25,2016,1,9
185,victorian sponge,2016-01-11 09:29:25,morning,weekday,2016-01-11,09:29:25,2016,1,9
186,tea,2016-01-11 09:43:13,morning,weekday,2016-01-11,09:43:13,2016,1,9
186,pastry,2016-01-11 09:43:13,morning,weekday,2016-01-11,09:43:13,2016,1,9
187,bread,2016-01-11 10:02:27,morning,weekday,2016-01-11,10:02:27,2016,1,10
188,coffee,2016-01-11 10:04:05,morning,weekday,2016-01-11,10:04:05,2016,1,10
189,bread,2016-01-11 10:29:02,morning,weekday,2016-01-11,10:29:02,2016,1,10
189,coffee,2016-01-11 10:29:02,morning,weekday,2016-01-11,10:29:02,2016,1,10
190,coffee,2016-01-11 10:34:53,morning,weekday,2016-01-11,10:34:53,2016,1,10
190,pastry,2016-01-11 10:34:53,morning,weekday,2016-01-11,10:34:53,2016,1,10
190,pastry,2016-01-11 10:34:53,morning,weekday,2016-01-11,10:34:53,2016,1,10
191,soup,2016-01-11 10:50:50,morning,weekday,2016-01-11,10:50:50,2016,1,10
191,tea,2016-01-11 10:50:50,morning,weekday,2016-01-11,10:50:50,2016,1,10
192,bread,2016-01-11 10:56:08,morning,weekday,2016-01-11,10:56:08,2016,1,10
193,coffee,2016-01-11 11:00:48,morning,weekday,2016-01-11,11:00:48,2016,1,11
194,bread,2016-01-11 11:04:36,morning,weekday,2016-01-11,11:04:36,2016,1,11
194,bread,2016-01-11 11:04:36,morning,weekday,2016-01-11,11:04:36,2016,1,11
195,bread,2016-01-11 11:06:09,morning,weekday,2016-01-11,11:06:09,2016,1,11
195,scandinavian,2016-01-11 11:06:09,morning,weekday,2016-01-11,11:06:09,2016,1,11
196,bread,2016-01-11 11:08:18,morning,weekday,2016-01-11,11:08:18,2016,1,11
196,cake,2016-01-11 11:08:18,morning,weekday,2016-01-11,11:08:18,2016,1,11
196,cookies,2016-01-11 11:08:18,morning,weekday,2016-01-11,11:08:18,2016,1,11
197,coffee,2016-01-11 11:10:11,morning,weekday,2016-01-11,11:10:11,2016,1,11
197,coffee,2016-01-11 11:10:11,morning,weekday,2016-01-11,11:10:11,2016,1,11
197,tea,2016-01-11 11:10:11,morning,weekday,2016-01-11,11:10:11,2016,1,11
198,coffee,2016-01-11 11:11:58,morning,weekday,2016-01-11,11:11:58,2016,1,11
198,cookies,2016-01-11 11:11:58,morning,weekday,2016-01-11,11:11:58,2016,1,11
199,coffee,2016-01-11 11:13:20,morning,weekday,2016-01-11,11:13:20,2016,1,11
200,bread,2016-01-11 11:16:30,morning,weekday,2016-01-11,11:16:30,2016,1,11
201,coffee,2016-01-11 11:22:36,morning,weekday,2016-01-11,11:22:36,2016,1,11
201,pastry,2016-01-11 11:22:36,morning,weekday,2016-01-11,11:22:36,2016,1,11
202,coffee,2016-01-11 11:23:19,morning,weekday,2016-01-11,11:23:19,2016,1,11
202,coffee,2016-01-11 11:23:19,morning,weekday,2016-01-11,11:23:19,2016,1,11
203,coffee,2016-01-11 11:25:53,morning,weekday,2016-01-11,11:25:53,2016,1,11
204,scandinavian,2016-01-11 11:30:00,morning,weekday,2016-01-11,11:30:00,2016,1,11
204,bread,2016-01-11 11:30:00,morning,weekday,2016-01-11,11:30:00,2016,1,11
205,coffee,2016-01-11 11:49:31,morning,weekday,2016-01-11,11:49:31,2016,1,11
205,coffee,2016-01-11 11:49:31,morning,weekday,2016-01-11,11:49:31,2016,1,11
205,pastry,2016-01-11 11:49:31,morning,weekday,2016-01-11,11:49:31,2016,1,11
206,scandinavian,2016-01-11 11:54:17,morning,weekday,2016-01-11,11:54:17,2016,1,11
206,coffee,2016-01-11 11:54:17,morning,weekday,2016-01-11,11:54:17,2016,1,11
206,pastry,2016-01-11 11:54:17,morning,weekday,2016-01-11,11:54:17,2016,1,11
207,hearty & seasonal,2016-01-11 12:03:37,afternoon,weekday,2016-01-11,12:03:37,2016,1,12
207,coffee,2016-01-11 12:03:37,afternoon,weekday,2016-01-11,12:03:37,2016,1,12
207,muffin,2016-01-11 12:03:37,afternoon,weekday,2016-01-11,12:03:37,2016,1,12
208,bread,2016-01-11 12:10:09,afternoon,weekday,2016-01-11,12:10:09,2016,1,12
209,coffee,2016-01-11 12:10:38,afternoon,weekday,2016-01-11,12:10:38,2016,1,12
210,scandinavian,2016-01-11 12:12:26,afternoon,weekday,2016-01-11,12:12:26,2016,1,12
211,soup,2016-01-11 12:15:36,afternoon,weekday,2016-01-11,12:15:36,2016,1,12
211,coffee,2016-01-11 12:15:36,afternoon,weekday,2016-01-11,12:15:36,2016,1,12
212,coffee,2016-01-11 12:20:30,afternoon,weekday,2016-01-11,12:20:30,2016,1,12
212,cookies,2016-01-11 12:20:30,afternoon,weekday,2016-01-11,12:20:30,2016,1,12
212,tartine,2016-01-11 12:20:30,afternoon,weekday,2016-01-11,12:20:30,2016,1,12
213,bread,2016-01-11 12:22:04,afternoon,weekday,2016-01-11,12:22:04,2016,1,12
214,bread,2016-01-11 12:26:43,afternoon,weekday,2016-01-11,12:26:43,2016,1,12
214,tea,2016-01-11 12:26:43,afternoon,weekday,2016-01-11,12:26:43,2016,1,12
214,tea,2016-01-11 12:26:43,afternoon,weekday,2016-01-11,12:26:43,2016,1,12
215,pastry,2016-01-11 12:30:30,afternoon,weekday,2016-01-11,12:30:30,2016,1,12
215,coffee,2016-01-11 12:30:30,afternoon,weekday,2016-01-11,12:30:30,2016,1,12
216,tartine,2016-01-11 12:31:30,afternoon,weekday,2016-01-11,12:31:30,2016,1,12
216,coffee,2016-01-11 12:31:30,afternoon,weekday,2016-01-11,12:31:30,2016,1,12
217,bread,2016-01-11 12:33:31,afternoon,weekday,2016-01-11,12:33:31,2016,1,12
217,cookies,2016-01-11 12:33:31,afternoon,weekday,2016-01-11,12:33:31,2016,1,12
218,sandwich,2016-01-11 12:37:29,afternoon,weekday,2016-01-11,12:37:29,2016,1,12
219,tartine,2016-01-11 12:41:16,afternoon,weekday,2016-01-11,12:41:16,2016,1,12
220,bread,2016-01-11 12:49:16,afternoon,weekday,2016-01-11,12:49:16,2016,1,12
220,pastry,2016-01-11 12:49:16,afternoon,weekday,2016-01-11,12:49:16,2016,1,12
221,bread,2016-01-11 12:53:18,afternoon,weekday,2016-01-11,12:53:18,2016,1,12
221,scandinavian,2016-01-11 12:53:18,afternoon,weekday,2016-01-11,12:53:18,2016,1,12
222,scandinavian,2016-01-11 13:08:46,afternoon,weekday,2016-01-11,13:08:46,2016,1,13
223,alfajores,2016-01-11 13:11:34,afternoon,weekday,2016-01-11,13:11:34,2016,1,13
223,coffee,2016-01-11 13:11:34,afternoon,weekday,2016-01-11,13:11:34,2016,1,13
224,coffee,2016-01-11 13:15:08,afternoon,weekday,2016-01-11,13:15:08,2016,1,13
225,coffee,2016-01-11 13:19:00,afternoon,weekday,2016-01-11,13:19:00,2016,1,13
225,coke,2016-01-11 13:19:00,afternoon,weekday,2016-01-11,13:19:00,2016,1,13
225,soup,2016-01-11 13:19:00,afternoon,weekday,2016-01-11,13:19:00,2016,1,13
226,cake,2016-01-11 13:21:52,afternoon,weekday,2016-01-11,13:21:52,2016,1,13
227,tea,2016-01-11 13:31:35,afternoon,weekday,2016-01-11,13:31:35,2016,1,13
227,sandwich,2016-01-11 13:31:35,afternoon,weekday,2016-01-11,13:31:35,2016,1,13
227,soup,2016-01-11 13:31:35,afternoon,weekday,2016-01-11,13:31:35,2016,1,13
228,coffee,2016-01-11 13:33:54,afternoon,weekday,2016-01-11,13:33:54,2016,1,13
229,hearty & seasonal,2016-01-11 13:37:48,afternoon,weekday,2016-01-11,13:37:48,2016,1,13
229,bread,2016-01-11 13:37:48,afternoon,weekday,2016-01-11,13:37:48,2016,1,13
230,alfajores,2016-01-11 13:41:53,afternoon,weekday,2016-01-11,13:41:53,2016,1,13
231,cake,2016-01-11 13:45:21,afternoon,weekday,2016-01-11,13:45:21,2016,1,13
232,tea,2016-01-11 14:10:03,afternoon,weekday,2016-01-11,14:10:03,2016,1,14
232,tea,2016-01-11 14:10:03,afternoon,weekday,2016-01-11,14:10:03,2016,1,14
232,bread,2016-01-11 14:10:03,afternoon,weekday,2016-01-11,14:10:03,2016,1,14
233,coffee,2016-01-11 14:13:26,afternoon,weekday,2016-01-11,14:13:26,2016,1,14
233,tea,2016-01-11 14:13:26,afternoon,weekday,2016-01-11,14:13:26,2016,1,14
233,bread,2016-01-11 14:13:26,afternoon,weekday,2016-01-11,14:13:26,2016,1,14
233,soup,2016-01-11 14:13:26,afternoon,weekday,2016-01-11,14:13:26,2016,1,14
234,coffee,2016-01-11 14:14:01,afternoon,weekday,2016-01-11,14:14:01,2016,1,14
234,coffee,2016-01-11 14:14:01,afternoon,weekday,2016-01-11,14:14:01,2016,1,14
235,scandinavian,2016-01-11 14:18:52,afternoon,weekday,2016-01-11,14:18:52,2016,1,14
236,fudge,2016-01-11 14:22:07,afternoon,weekday,2016-01-11,14:22:07,2016,1,14
237,coffee,2016-01-11 14:25:14,afternoon,weekday,2016-01-11,14:25:14,2016,1,14
237,sandwich,2016-01-11 14:25:14,afternoon,weekday,2016-01-11,14:25:14,2016,1,14
238,tea,2016-01-11 14:37:16,afternoon,weekday,2016-01-11,14:37:16,2016,1,14
238,bread,2016-01-11 14:37:16,afternoon,weekday,2016-01-11,14:37:16,2016,1,14
238,cookies,2016-01-11 14:37:16,afternoon,weekday,2016-01-11,14:37:16,2016,1,14
238,pastry,2016-01-11 14:37:16,afternoon,weekday,2016-01-11,14:37:16,2016,1,14
239,muffin,2016-01-11 14:37:26,afternoon,weekday,2016-01-11,14:37:26,2016,1,14
240,scandinavian,2016-01-11 14:42:31,afternoon,weekday,2016-01-11,14:42:31,2016,1,14
241,jam,2016-01-11 14:54:33,afternoon,weekday,2016-01-11,14:54:33,2016,1,14
241,tea,2016-01-11 14:54:33,afternoon,weekday,2016-01-11,14:54:33,2016,1,14
242,juice,2016-01-11 15:02:23,afternoon,weekday,2016-01-11,15:02:23,2016,1,15
242,tea,2016-01-11 15:02:23,afternoon,weekday,2016-01-11,15:02:23,2016,1,15
242,alfajores,2016-01-11 15:02:23,afternoon,weekday,2016-01-11,15:02:23,2016,1,15
243,cake,2016-01-11 15:18:43,afternoon,weekday,2016-01-11,15:18:43,2016,1,15
243,muffin,2016-01-11 15:18:43,afternoon,weekday,2016-01-11,15:18:43,2016,1,15
243,coffee,2016-01-11 15:18:43,afternoon,weekday,2016-01-11,15:18:43,2016,1,15
243,soup,2016-01-11 15:18:43,afternoon,weekday,2016-01-11,15:18:43,2016,1,15
244,hot chocolate,2016-01-11 15:33:18,afternoon,weekday,2016-01-11,15:33:18,2016,1,15
244,cake,2016-01-11 15:33:18,afternoon,weekday,2016-01-11,15:33:18,2016,1,15
244,coffee,2016-01-11 15:33:18,afternoon,weekday,2016-01-11,15:33:18,2016,1,15
245,cake,2016-01-11 15:37:30,afternoon,weekday,2016-01-11,15:37:30,2016,1,15
245,cookies,2016-01-11 15:37:30,afternoon,weekday,2016-01-11,15:37:30,2016,1,15
246,tea,2016-01-11 15:48:44,afternoon,weekday,2016-01-11,15:48:44,2016,1,15
246,bread,2016-01-11 15:48:44,afternoon,weekday,2016-01-11,15:48:44,2016,1,15
247,alfajores,2016-01-11 16:07:11,afternoon,weekday,2016-01-11,16:07:11,2016,1,16
247,coffee,2016-01-11 16:07:11,afternoon,weekday,2016-01-11,16:07:11,2016,1,16
247,coffee,2016-01-11 16:07:11,afternoon,weekday,2016-01-11,16:07:11,2016,1,16
247,coffee,2016-01-11 16:07:11,afternoon,weekday,2016-01-11,16:07:11,2016,1,16
247,juice,2016-01-11 16:07:11,afternoon,weekday,2016-01-11,16:07:11,2016,1,16
248,coffee,2016-01-11 16:08:22,afternoon,weekday,2016-01-11,16:08:22,2016,1,16
248,tea,2016-01-11 16:08:22,afternoon,weekday,2016-01-11,16:08:22,2016,1,16
248,soup,2016-01-11 16:08:22,afternoon,weekday,2016-01-11,16:08:22,2016,1,16
249,hot chocolate,2016-01-11 16:10:03,afternoon,weekday,2016-01-11,16:10:03,2016,1,16
250,cookies,2016-01-11 16:10:42,afternoon,weekday,2016-01-11,16:10:42,2016,1,16
251,coffee,2016-01-11 16:26:55,afternoon,weekday,2016-01-11,16:26:55,2016,1,16
251,medialuna,2016-01-11 16:26:55,afternoon,weekday,2016-01-11,16:26:55,2016,1,16
252,bread,2016-01-11 16:28:57,afternoon,weekday,2016-01-11,16:28:57,2016,1,16
252,eggs,2016-01-11 16:28:57,afternoon,weekday,2016-01-11,16:28:57,2016,1,16
253,scandinavian,2016-01-11 17:46:13,evening,weekday,2016-01-11,17:46:13,2016,1,17
254,medialuna,2016-01-11 18:43:55,evening,weekday,2016-01-11,18:43:55,2016,1,18
255,coffee,2016-02-11 08:02:20,morning,weekday,2016-02-11,08:02:20,2016,2,8
255,coffee,2016-02-11 08:02:20,morning,weekday,2016-02-11,08:02:20,2016,2,8
255,pastry,2016-02-11 08:02:20,morning,weekday,2016-02-11,08:02:20,2016,2,8
256,coffee,2016-02-11 08:05:03,morning,weekday,2016-02-11,08:05:03,2016,2,8
256,bread,2016-02-11 08:05:03,morning,weekday,2016-02-11,08:05:03,2016,2,8
257,bread,2016-02-11 08:07:05,morning,weekday,2016-02-11,08:07:05,2016,2,8
257,coffee,2016-02-11 08:07:05,morning,weekday,2016-02-11,08:07:05,2016,2,8
257,pastry,2016-02-11 08:07:05,morning,weekday,2016-02-11,08:07:05,2016,2,8
258,coffee,2016-02-11 08:08:45,morning,weekday,2016-02-11,08:08:45,2016,2,8
258,pastry,2016-02-11 08:08:45,morning,weekday,2016-02-11,08:08:45,2016,2,8
259,pastry,2016-02-11 08:11:35,morning,weekday,2016-02-11,08:11:35,2016,2,8
260,coffee,2016-02-11 08:12:03,morning,weekday,2016-02-11,08:12:03,2016,2,8
261,coffee,2016-02-11 08:12:51,morning,weekday,2016-02-11,08:12:51,2016,2,8
262,coffee,2016-02-11 08:29:04,morning,weekday,2016-02-11,08:29:04,2016,2,8
262,hot chocolate,2016-02-11 08:29:04,morning,weekday,2016-02-11,08:29:04,2016,2,8
262,pastry,2016-02-11 08:29:04,morning,weekday,2016-02-11,08:29:04,2016,2,8
263,coke,2016-02-11 08:53:32,morning,weekday,2016-02-11,08:53:32,2016,2,8
264,coffee,2016-02-11 09:02:24,morning,weekday,2016-02-11,09:02:24,2016,2,9
264,jam,2016-02-11 09:02:24,morning,weekday,2016-02-11,09:02:24,2016,2,9
265,tea,2016-02-11 09:03:13,morning,weekday,2016-02-11,09:03:13,2016,2,9
266,bread,2016-02-11 09:05:25,morning,weekday,2016-02-11,09:05:25,2016,2,9
266,pastry,2016-02-11 09:05:25,morning,weekday,2016-02-11,09:05:25,2016,2,9
267,coffee,2016-02-11 09:18:53,morning,weekday,2016-02-11,09:18:53,2016,2,9
267,alfajores,2016-02-11 09:18:53,morning,weekday,2016-02-11,09:18:53,2016,2,9
267,farm house,2016-02-11 09:18:53,morning,weekday,2016-02-11,09:18:53,2016,2,9
268,tea,2016-02-11 09:22:47,morning,weekday,2016-02-11,09:22:47,2016,2,9
268,pastry,2016-02-11 09:22:47,morning,weekday,2016-02-11,09:22:47,2016,2,9
269,bread,2016-02-11 09:25:31,morning,weekday,2016-02-11,09:25:31,2016,2,9
270,coffee,2016-02-11 09:27:58,morning,weekday,2016-02-11,09:27:58,2016,2,9
270,jam,2016-02-11 09:27:58,morning,weekday,2016-02-11,09:27:58,2016,2,9
271,coffee,2016-02-11 09:33:47,morning,weekday,2016-02-11,09:33:47,2016,2,9
271,tea,2016-02-11 09:33:47,morning,weekday,2016-02-11,09:33:47,2016,2,9
271,coffee,2016-02-11 09:33:47,morning,weekday,2016-02-11,09:33:47,2016,2,9
271,pastry,2016-02-11 09:33:47,morning,weekday,2016-02-11,09:33:47,2016,2,9
272,farm house,2016-02-11 09:35:10,morning,weekday,2016-02-11,09:35:10,2016,2,9
274,coffee,2016-02-11 09:52:58,morning,weekday,2016-02-11,09:52:58,2016,2,9
274,bread,2016-02-11 09:52:58,morning,weekday,2016-02-11,09:52:58,2016,2,9
274,pastry,2016-02-11 09:52:58,morning,weekday,2016-02-11,09:52:58,2016,2,9
275,farm house,2016-02-11 09:53:28,morning,weekday,2016-02-11,09:53:28,2016,2,9
276,coffee,2016-02-11 09:54:47,morning,weekday,2016-02-11,09:54:47,2016,2,9
276,coffee,2016-02-11 09:54:47,morning,weekday,2016-02-11,09:54:47,2016,2,9
276,pastry,2016-02-11 09:54:47,morning,weekday,2016-02-11,09:54:47,2016,2,9
277,farm house,2016-02-11 10:12:15,morning,weekday,2016-02-11,10:12:15,2016,2,10
278,coffee,2016-02-11 10:13:27,morning,weekday,2016-02-11,10:13:27,2016,2,10
278,pastry,2016-02-11 10:13:27,morning,weekday,2016-02-11,10:13:27,2016,2,10
279,coffee,2016-02-11 10:15:48,morning,weekday,2016-02-11,10:15:48,2016,2,10
280,coffee,2016-02-11 10:17:22,morning,weekday,2016-02-11,10:17:22,2016,2,10
280,pastry,2016-02-11 10:17:22,morning,weekday,2016-02-11,10:17:22,2016,2,10
281,bread,2016-02-11 10:29:56,morning,weekday,2016-02-11,10:29:56,2016,2,10
281,bread,2016-02-11 10:29:56,morning,weekday,2016-02-11,10:29:56,2016,2,10
282,bread,2016-02-11 10:37:45,morning,weekday,2016-02-11,10:37:45,2016,2,10
282,coffee,2016-02-11 10:37:45,morning,weekday,2016-02-11,10:37:45,2016,2,10
282,pastry,2016-02-11 10:37:45,morning,weekday,2016-02-11,10:37:45,2016,2,10
